GAZP,GMKN,LKOH,ROSN,SBER
1.00284852546917,1.00258698745311,1.00970684356861,1.00934579439252,1.01066916237716
1,1,1,1,1
0.994152046783626,0.98684040768933,0.983188405797102,0.988814814814815,0.990647282155755
1,1,1,1,1
1.0218487394958,0.994770558242908,1.00584709119497,0.994980897445501,1.01981678818471
1.00328947368421,1.00078853988698,0.990474329539348,0.992696882999548,0.994317140238313
0.965450819672131,0.992777413000657,0.976523969224699,0.96833522942738,0.966814159292035
0.997877488644564,1.02804232804233,1.00611111111111,0.989817897004112,1.01344393592677
1,1,1,1,1
0.973624877696005,0.986618630983016,0.979468902163546,0.967992087042532,1.00131715119014
1,1,1,1,1
0.994450998383362,1.00482524778299,1.00707257072571,1.01238453363852,0.995208118011839
0.961818980667838,0.955223880597015,0.966870229007634,0.962856796802455,0.947318731117825
1.03097163217761,1.01548913043478,1.02631717458814,1.04775881588327,1.01265696631453
1.02135672825557,1.02943537597003,1.01184676137238,1.01728829838322,1.01210510776498
1,1,1,1,1
1.01947854756844,0.996880686249025,0.990319310694374,0.989417781274587,0.998249708284714
1.00804255319149,1.00391134289439,1.0001023593838,1.00075543715956,1.01227352425482
0.987378107982608,0.978311688311688,0.992579704211657,0.978903456495828,0.979888375673595
0.992475416844806,1.01938138855702,0.988863683233656,1.00507325784326,0.996759304723559
0.998966141121737,0.992967834353431,0.990615224191867,0.980455499919238,0.986896551724138
1,1,1,1,1
1,1,1,1,1
1,1,1.00210526315789,1.01894563426689,1.00968353798542
0.999482535575679,1.00406557377049,0.995325630252101,0.98464025869038,0.988728495155231
0.956251617913539,0.94435736677116,0.985699963062635,0.970853858784893,0.977
1,1,1,1,1
0.958491247067316,0.991701244813278,0.978961456102784,0.984778012684989,0.986693961105425
0.982865750329505,0.987587168758717,0.987969595887789,0.980249033920137,0.991804979253112
1.01379310344828,1.02075977969213,1.03143853434438,1.03254489706526,1.02708921660914
1.01095993953137,1.01895406751522,0.967695197209552,1.00322402748908,0.991344195519348
0.981308411214953,0.973251866938221,0.985692896356679,0.987737325045456,0.994144838212635
0.967238095238095,1.01911272321429,0.969789029535865,0.989982447878762,0.999173382930358
0.989956675856636,0.997809719370294,1.00556909154194,0.996583783783784,1.01334022750776
0.987119554406207,0.983674029359309,1.00317295488635,1.00013017443374,0.999183590162261
1.00005038037181,0.976150627615063,1.00178273621255,0.990932361490737,0.98120723113063
1.02191435768262,1.01371624517788,1.00166475315729,0.996803852889667,1.01144998438638
1,1,1,1,1
0.992654670939118,1.01451726568006,1.00120350736432,1.01019018755216,0.993413605022126
0.977850615812475,0.973881633787163,0.979507727532914,0.989173442323579,0.973790531441003
0.966480446927374,0.98416547788873,0.995149602618046,0.977186813186813,0.975
1,1,1,1,1
1.02732527588019,1.018988259168,1.01004169358154,1.02487517430615,1.0214948172395
1,1,1,1,1
1.00649616368286,1.00839260312945,1.0171511627907,1.01698560393258,1.01741080965606
0.991004726330233,0.991818310057836,0.98793941126036,0.99995684260498,1.00472440944882
1.03497435897436,1.0126582278481,1.01677852348993,1.03819594302978,1.01462904911181
1.01025666435438,1.00449438202247,0.997496301354273,1.00478071087092,1.00308959835221
1.00063759870518,0.978887024608501,1.05533371363377,1.00186181216384,1.00195071868583
0.997353200666601,1.00499928581631,0.955945945945946,0.988271732397274,0.991187621682549
1,1,1,1,1
1,1,1,1,1
0.991153921761353,0.997725980670836,1.00932994062765,0.999164263925452,1.00186084978807
1,1,1,1,1
0.974563665212217,0.984188034188034,0.977310924369748,0.98448412864372,0.980497368692602
0.997049096921903,0.990013026487191,1.00831183720264,1.00909090909091,1.0092612081667
1,1,1,1,1
1,1,1,1,1
1.04439455018625,1.01856725146199,1.02092097782831,1.02386966405658,1.0036496350365
1.01192162994088,1.00488014927515,0.995656531907785,1.01591217466387,0.996363636363636
1.02322437352132,1.00414226539066,1.00671140939597,1.01586530678323,1.03461939520334
0.987212155530389,1.01209103840683,0.991722222222222,0.989601593625498,0.983168715984681
1,1,1,1,1
0.995363510348454,0.990161630358398,0.992605456276959,0.999637666572728,1.00153767298821
0.989243180945063,0.997870830376153,1.00118516846323,0.991018928715264,1
0.993203883495146,0.997581792318634,0.999436302142052,1.00784329662291,0.992528147389969
1,1,1,1,1
0.981427174975562,1.00099814629973,0.981387478849408,0.971491935483871,0.983087552851397
1,1,1,1,1
0.991035856573705,0.983048433048433,0.998793103448276,0.984103266508945,0.994020769956992
1,1,1,1,1
1,1,1,1,1
1.00979899497487,1.00260831763513,1.00005754071005,0.991185153943484,1.01361333896159
1,1,1,1,1
1.00791241602389,1.01748807631161,1.00920598388953,0.995276796732054,0.996772514315461
0.967463217142293,0.998011363636364,0.980615735461802,0.980846515604959,0.983810319615626
1,1,1,1,1
1.01668793059454,1.01551380586393,1.01505813953488,1.01041757475373,1.03142584138444
0.985292641301074,0.998878766643308,1.00034366229452,0.987705448427592,0.9937210499228
1,1,1,1,1
1.01406082836619,1.02651887189561,1.00887489264243,1.02332285115304,1.02703542573027
1.01235870384326,0.999179879715692,0.997162315550511,1.00917626973965,1.00322743318205
1,1,1,1,1
1.0117115775892,0.997948016415869,1.01155378486056,0.998519771621907,1.00532823967025
1.0055427478295,1.00795065113091,1.00883362403646,0.996569250317662,1.045
1.00117073170732,1.00611995104039,1.00607919687674,1.00981767180926,1.00210526315789
0.992009354901579,1.01203027845364,1.00044348356339,1.00193602693603,0.995989304812834
0.989980353634578,1.00053425938293,0.991743780129661,0.989666470637654,1.00057526366251
1.03046239333201,1.00720865038046,1.02665102246061,1.02559422750424,1.03123802223074
1,1,1,1,1
0.989118921521425,0.993903247183565,0.994340136054422,0.989694988205107,0.978163910053893
0.982963395638629,1.00573409787972,0.987302282305293,0.985740570377185,0.973306735062221
1,1,1,1,1
0.998266811924334,1.01193317422434,1.00249459504407,1.0008484282866,1.00087839156744
1,1,1,1,1
1,1,1,1,1
1.00674636638722,0.993055555555556,1.0075204600752,0.999957614546688,1.01306679668454
1,1,1,1,1
1,1,1,1,1
0.990391722099039,0.997493072964771,1.00823271130626,0.997456765005087,1.00404273751083
1,1,1,1,1
1,1,1,1,1
1.00298507462687,0.998677248677249,1.00059880239521,0.994390617032127,1.01102482983415
1,1,1,1,1
0.981894841269841,0.993377483443708,0.984712474838148,0.979700854700855,0.960553764460459
1,1,1,1,1
1.0098509724678,1.00786666666667,1.00889502762431,1.01199563794984,1.01026653504442
1.00200100050025,0.998809366318296,0.998302393078145,1.01163793103448,0.995700605823725
1,1,1,1,1
1.01697453819271,1.00529801324503,1.02687877125617,1.01086493395824,1.01108930323847
0.995090819833088,0.992094861660079,1.00160256410256,1.01871443624868,0.988061729593322
1,1,1,1,1
0.992649235323138,0.996547144754316,1.0016,1.00293764739956,1.00805500982318
1.00094428706327,0.994536247334755,0.996485623003195,0.99496699669967,0.996004677450789
0.992452830188679,0.987538523382018,0.986641017420113,0.984949000746331,0.9942275706878
1,1,1,1,1
1.0111066639984,0.99932157394844,1.0066616117851,1.00854556935382,1.01003739421374
0.98683819891143,1.00488798370672,0.994243288319793,0.984222389181067,0.991328916601715
1,1,1,1,1
1,1,1,1,1
1.01328720417168,1.00891771382246,1.00649350649351,1.01569126378287,1.00982800982801
1,1,1,1,1
0.992181701222228,0.994375251104861,0.986559139784946,0.98705636743215,0.997274939172749
1,1,1,1,1
0.962545508952172,0.977643097643098,0.97275204359673,0.974957698815567,0.970723138479555
1,1,1,1,1
0.968911917098446,0.982228957156633,0.974789915966386,0.975746268656716,0.991253644314869
0.972192513368984,0.991023842917251,0.982816091954023,0.975454666725955,0.97210953346856
1,1,1,1,1
0.934543454345434,0.950608547976224,0.975966317759195,0.945890504626886,0.936463223787167
1,1,1,1,1
0.98116539140671,0.966056275122823,1.0035350509287,0.992771084337349,1.02005347593583
0.946010797840432,1.01849283402681,0.949310406591438,0.951116504854369,0.930100480559196
1,1,1,1,1
1.04622701331642,0.977454985625662,1.01572327044025,0.990149543204205,0.98309065288868
1.02733498999939,1.04179566563468,1.00291021671827,1.04381443298969,1.0212613473483
1,1,1,1,1
1.02896755162242,1.01084695393759,1.02920293881583,1.03120987654321,1.02994152046784
0.981021730405367,0.974864030574746,0.976604679064187,0.990805478402452,0.981717011128776
1,1,1,1,1
1.02571595558153,1.0102533172497,1.01529484029484,1.02155630739488,1.00694042799306
0.966666666666667,0.968059701492537,0.987355556899994,0.959973504920515,0.937277426766226
0.99946949602122,1.00215849522048,0.998774509803921,0.98570724494825,0.965559504841279
0.996402453408823,0.996923076923077,0.997668711656442,1.0014,0.999365321147499
1.00100621485647,0.979938271604938,1.02816381748862,0.988615937687238,0.983614886320335
1,1,1,1,1
1.02589877010407,1.01984251968504,1.00837320574163,1.02272727272727,1.00723140495868
0.984322766570605,1.00138974675726,0.980308422301305,0.984938271604938,1.01153846153846
1.01182808291369,1.05319969159599,1.01645692158761,1.03334168964653,0.985931558935361
1.02853009259259,1.0393850658858,1.03505952380952,1.07229500242601,1.05026353001671
0.996905418331177,0.986476968587125,0.994134222784519,1.01402714932127,1.00550795593635
1.00507958008805,1.02984435242039,1.00607392838549,1.01740294511379,1.0338405356056
1,1,1,1,1
0.995900718778077,0.998336106489185,0.999310027598896,1.01754385964912,1.00188390439185
0.964195094446011,0.977638888888889,0.981875719217491,0.978663793103448,0.968386414384769
0.99187134502924,1.00454610029834,0.994901845883387,0.974631138515746,0.973300970873786
1,1,1,1,1
1,1,1,1,1
0.990153882436177,1.01583934379861,1.01431263988691,1.00411225089249,1.00311720698254
1,1,1,1,1
1.0361438609027,1.02519838507587,1.02798908309622,1.03082808280828,1.04002486016159
1,1,1,1,1
1.00568932819953,1.01982618142314,0.994181777099927,0.995677799607073,1.02270825863511
0.964514285714286,0.985619174434088,0.98125,0.971805665175831,0.972303377351876
1,1,1,1,1
0.980508323952841,1.0205349905431,0.998147075854082,0.983576230654695,0.957091346153846
0.991601208459215,1.0099285146942,0.991066248984801,0.9979815587871,1.00979530327766
1.01078544878435,0.996329794206318,1.01088738000468,0.991955872213284,0.995398582265887
1,1,1,1,1
1.00072341451652,1.01420865675569,1.0034742327736,1.00685820203893,1.01074462768616
0.990963855421687,0.936567648203399,0.995556837853433,0.979381443298969,1.00729295426452
1,1,1,1,1
0.993313069908815,0.951939058171745,1.00950559323016,0.98312969924812,0.98257454902442
1,1,1,1,1
1.01731946144431,1.00887530918085,1.01636332318999,1.02064910855122,1.02160609466717
1,1,1,1,1
0.989291944895627,0.997980963368907,0.998644220991978,0.980658455486349,0.999022004889975
1,1,1,1,1
0.928306476132563,0.95,0.902307953388392,0.923829990448902,0.903083700440529
0.990763788811739,0.967903863705507,0.963638643345245,0.951150168002068,0.948373983739837
1.02148760330579,1.004400440044,1.02504716674257,1.02065217391304,0.99157022431776
1,1,1,1,1
1.01618122977346,1.01908934439055,1.01948464077177,1.03194888178914,1.0478386167147
0.987388535031847,1.07784431137725,1.00684803585881,0.984984520123839,0.976347634763476
1,1,1,1,1
1.02444845826345,1.00299145299145,1.02256847832808,1.02886479124103,1.05211267605634
0.981676216862918,0.996023292146002,0.99020437779659,0.968839103869654,0.942971887550201
0.984733803720334,0.952516754598602,0.98009281875916,0.982709690981711,0.968199886428166
1,1,1,1,1
0.941831683168317,0.927245508982036,0.965732087227414,0.936253275576234,0.918621700879765
1,1,1,1,1
0.986997717684487,0.987407168227317,0.998129032258064,1.00502656080425,1.00223463687151
1.05269427510336,1.026814911707,1.0286342188611,1.05711849957374,1.0479375696767
1,1,1,1,1
1.00512547427278,1.01910828025478,1.01715470654769,1.03494623655914,1.03677811550152
1.02119205298013,0.9965625,1.03169209859764,1.03231168831169,1.03488712987394
1,1,1,1,1
0.992217898832685,0.992474129821261,0.996407185628743,0.966082930756844,0.992917847025496
1.05392156862745,0.992575039494471,1.01352163461538,1.03292009584332,1.05720399429387
1,1,1,1,1
0.980279069767442,1.03437848161706,0.988319003854136,0.982955118507312,1.01200917554986
1.03030303030303,1.02461917218034,1.02711783057355,1.02524112456392,1.07626666666667
1,1,1,1,1
0.984710794547464,0.97612254092206,0.97838785046729,0.978582866293034,0.979930624380575
1.00954043773773,1.02615384615385,1.03026865671642,1.00848844344447,0.988495575221239
1.00790611488573,0.978260869565217,0.989395607579533,0.990923841395396,1.03261286609541
0.996445642848388,1.01992337164751,0.99642731638749,1.00046052294939,1.00123854347288
1.0209717097171,0.988730277986476,1.02627402574502,1.0253682487725,1.01311232063335
1,1,1,1,1
1.02403469670502,1.00911854103343,1.01827033218786,1.04010375099761,1.02918192918193
0.990470588235294,0.949698795180723,0.98807581978739,0.993621714943411,0.97389963222209
1.05178762323316,0.986520773866159,1.00757101383275,1.03542642019402,1.01778535753441
1.04912478825522,1.00385790065906,0.993785310734463,1.0334218990351,1.0228605625374
0.995694294940797,0.981905524419536,1.00113700966458,1.0148849797023,0.999297917154224
0.968648648648649,0.973581213307241,0.998353208404316,0.968088888888889,0.958782201405152
0.975446428571429,0.95393634840871,0.989704794949093,0.968597924892113,0.942843185148999
1.0445652173913,1.01580333625988,1.01149425287356,1.03573798464309,1.02227979274611
1.00350512076236,1.01780466724287,1.00340909090909,1.00160168405638,1.0250886974151
1.00130982917644,1.01613451086957,1.02208380520951,1.03764791885594,1.02014833127318
0.998800893879108,0.980277452782885,0.997229916897507,0.996477477874158,1.02047740215679
0.987503410641201,0.949701619778346,0.980388888888889,0.976624983429809,0.934457373545476
1.01188107869142,1.008078994614,1.0119000396668,1.00429825355171,1.02160101651842
1.00212986729288,0.983615316117542,0.971775774206193,0.984412307969545,1.00497512437811
0.995640326975477,0.99004164403404,0.991355961505215,1.00636126493067,0.991584158415842
1.01800766283525,0.96525237746891,1.01267220833576,1.00295588904047,1.00599101347978
1.00919404269047,0.956991284577491,0.999425980138913,1.01654953525278,0.989454094292804
1,1,1,1,1
0.980287693127331,1.03642843001386,1.0008615243237,0.982604817127565,1.00877742946708
1,1,1,1,1
0.978315217391304,1.0116523400191,0.983530356937909,0.978120744439401,0.994779366065879
0.94300316649075,0.952039274924471,0.961491335550499,0.943939112678671,0.947769586405098
1,1,1,1,1
0.995581737849779,1.0178500595002,1.00188118211057,1.00727630285152,1.00435069215557
0.992307692307692,1.01617303195635,1.00484554815263,1.00566185083952,1.00761354686269
0.989862850327967,0.987727708533078,0.984327908378541,0.99009900990099,0.986321000521105
1,1,1,1,1
1.00168674698795,1.00349446709377,1.00722596448255,1.01348039215686,1.03817197199841
1.03427952850613,1.03540336622171,1.04188959143969,1.04691656590085,1.05496183206107
0.993662053727178,0.973467862481315,0.987337340257922,0.997967197967198,0.995899662325133
1.02346538709111,1.04241842610365,1.0177304964539,1.03296143697051,1.060184063938
1.03767867352773,1.0138096114896,0.989547038327526,0.995563124635862,1.0017133066819
1.01118518926663,0.983472575372321,1.00058685446009,1.00297109930674,1.02052451539339
1,1,1,1,1
1.00588491717524,1.02326869806094,1.01407624633431,1.00704667863555,1.00469273743017
0.951083423618635,0.963724959393611,0.968478889531521,0.958327762178544,0.95529359430605
1,1,1,1,1
0.995044711511078,1.00374531835206,0.990146312332039,1.01525439494001,0.992433061699651
1.01431024613623,0.996641791044776,1.01911942098914,1.00096197892808,1.00879765395894
0.961907449209932,0.945526020217147,0.955790968811031,0.953457507665553,0.956511627906977
0.964623056614843,0.940407840031677,0.983095975232198,0.96102524719209,0.972039873571602
1.01484004379029,1.05242105263158,1.0222964036027,1.03710917990211,1.03451725862931
1,1,1,1,1
0.988253625794079,0.995399079815963,0.989464604768653,0.98410787382615,0.982833655705996
1,1,1,1,1
1.03681018799272,1.01587620578778,1.01083437110834,1.01786151211157,1.01193111931119
1,1,1,1,1
0.99146049014447,0.987141444114738,0.987248983614636,0.983413461538462,0.979944086544305
0.98106306412601,0.982965931863727,1.01890559680539,1.02102175507211,1.01463656660878
1.03758268190018,1.00428134556575,1.01285976729945,1.02705290878621,1.01112469437653
0.983946682121124,0.988022736500203,0.988452237001209,0.988344988344988,0.969894813202757
1,1,1,1,1
1.00612557427259,0.981097185124307,1.00006116582054,1.00306603773585,0.997132884567439
1,1,1,1,1
0.993501931858096,0.986387434554974,1.00373088685015,0.988478720902892,1.00012501562695
1,1,1,1,1
1.01072417653644,1.01019108280255,1.00542319176162,1.00490009514748,1.01775
1,1,1,1,1
0.995452690491459,0.996847414880202,1.00309090909091,1.00520759361833,0.98255956767379
1,1,1,1,1
0.992503660322108,1.00822264389627,1.01087547580207,0.990251024348891,0.991
1.00666784681655,1.03178586365537,1.00717231486462,1.001331684581,0.993945509586276
